condition	Q1	Q3	lower_whisker	upper_whisker	Mean
M_60_79	9.25974326369078	11.8525295094042	5.39231742277876	15.7393587074334	10.3701953011247
M_50_59	9.17741953798924	11.7538434931912	5.32192809488736	15.6179839329661	10.285528778975
F_60_79	9.2045711442492	11.7813597135247	5.35755200461808	15.6453488321373	10.2945035984851
M_20_39	9.25266543245025	11.8369379448963	5.39231742277876	15.7064960180612	10.3565756315339
F_50_59	9.30833903013941	11.8735402281083	5.49185309632967	15.7168194613299	10.3903491226524
M_40_49	9.13442632022093	11.7566605484344	5.20945336562895	15.6870749083509	10.2567534199116
F_40_49	9.34872815423108	11.9127957883731	5.52356195605701	15.7473538294781	10.4342816493182
F_20_39	9.48934388767749	12.0347989625773	5.6724253419715	15.8460779861726	10.5743025713538
