"ensembl"	"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000227232.5"	"WASH7P"	84.4122828468848	1.18058909332915	0.239506918867762	0.182408784964793	1.31302293863747	0.189175218768979	0.592788682981784
"ENSG00000240361.2"	"OR4G11P"	3.49848817847643	2.85645663227851	1.51422662658852	0.450271333536951	3.36292034115083	0.000771226146636246	0.047230764370241
"ENSG00000186092.7"	"OR4F5"	8.19461192102449	1.86945155839924	0.902615088279453	0.408272204871491	2.21081689497712	0.0270485193988428	0.268361507095758
"ENSG00000233750.3"	"CICP27"	3.73106943833784	1.04427660804028	0.0625039036622611	0.394831215968878	0.158305374890084	0.87421617300037	0.967445981485687
"ENSG00000268903.1"	"ENSG00000268903"	123.895464634595	1.60491774393783	0.68249935750085	0.319445454111821	2.13651297495673	0.0326376245400051	0.290359681361222
"ENSG00000269981.1"	"ENSG00000269981"	61.6220514740418	1.2480888051567	0.319720589809979	0.313916618299108	1.01848889537075	0.308445675442602	0.708632428236294
"ENSG00000241860.7"	"ENSG00000241860"	15.2321509503287	1.11553544342811	0.157736352439635	0.259326428979497	0.608254056712845	0.543018987176694	0.850475459126908
"ENSG00000279928.2"	"DDX11L17"	1.86597034852156	1.75099547029042	0.80817535161956	0.577519781297314	1.39938990453991	0.16169609259593	0.558372520225915
"ENSG00000279457.4"	"WASH9P"	161.375117649181	1.06697799322474	0.0935304204051214	0.160866180594406	0.58141754879443	0.560959072939422	0.857527978093562
"ENSG00000228463.10"	"ENSG00000228463"	29.3913782932902	1.35662763631156	0.440024787841796	0.247765643084362	1.77597177059764	0.0757375701347306	0.411575782324354
"ENSG00000237094.12"	"ENSG00000237094"	34.7246084267071	0.956561381474943	-0.0640705472169545	0.20265716148093	-0.316152396237837	0.751886838224503	0.926051555102842
"ENSG00000284733.2"	"OR4F29"	2.33107160098521	3.43079123583947	1.77854134035711	0.519657278890105	3.42252752459421	0.000620418160077576	0.0417452790566484
"ENSG00000230021.10"	"ENSG00000230021"	14.1556309016948	1.10485647137462	0.143858965557634	0.230406256177945	0.624370917456905	0.532384019921587	0.845927996585748
"ENSG00000225972.1"	"MTND1P23"	455.771747501346	11.6606348189853	3.54357442761715	0.435135278480725	8.14361556707041	NA	NA
"ENSG00000225630.1"	"MTND2P28"	34087.2090633827	1.22791679856786	0.296212809600512	0.282588352289759	1.0482130887574	0.294540441486402	0.698080458510005
"ENSG00000237973.1"	"MTCO1P12"	7437.68968594031	1.1643810501479	0.219563265459512	0.348102277992717	0.630743546769049	NA	NA
"ENSG00000229344.1"	"MTCO2P12"	449.60204239047	3.93365887680432	1.97587185388463	0.293014228141867	6.74326249074837	NA	NA
"ENSG00000240409.1"	"MTATP8P1"	158.377547411658	1.27289569344351	0.348114203436276	0.355198964870146	0.980054104503205	0.327059412353674	0.721430013370395
"ENSG00000248527.1"	"MTATP6P1"	132940.660198672	1.30523298032014	0.384307346682151	0.232313893595965	1.65425898870487	0.0980749019328195	0.458245895235682
"ENSG00000198744.5"	"MTCO3P12"	825.798774071521	1.64128171776329	0.714822891464031	0.365607871957612	1.95516274755404	NA	NA
"ENSG00000229376.3"	"CICP3"	15.772623637326	0.953089439920956	-0.069316488857292	0.260869937150447	-0.26571282844798	0.790460382776028	0.939607957408938
"ENSG00000228327.4"	"ENSG00000228327"	276.631578375499	0.985721194405866	-0.0207484486159178	0.188462596882845	-0.110093190686615	0.912335468376394	0.976933257892745
"ENSG00000237491.10"	"LINC01409"	102.445107154054	0.871447538889598	-0.198514278111731	0.203745346023403	-0.974325460611646	0.329894966785083	0.72367333998845
"ENSG00000230092.7"	"ENSG00000230092"	5.01124704907271	0.854372201885962	-0.227063387063304	0.244708818255035	-0.927892131891457	0.353463526195062	0.737600923922177
"ENSG00000177757.2"	"FAM87B"	8.7521512257046	0.962949396396435	-0.0544681093691213	0.26223410245239	-0.207707955829316	0.835457005304344	0.953334367756708
"ENSG00000228794.11"	"LINC01128"	1611.81614132162	0.608701977287258	-0.716192042661434	0.186071645430293	-3.84901225012136	0.00011859507714224	0.0137152030061149
"ENSG00000225880.5"	"LINC00115"	129.283251047748	1.11159359892945	0.152629431969093	0.189648830675122	0.804800279684057	0.420934940254019	0.782545309494088
"ENSG00000288531.1"	"ENSG00000288531"	13.9150801300376	1.02796685116708	0.0397937427147342	0.370576443200353	0.107383357590325	0.91448485687791	0.977379743271815
"ENSG00000230368.2"	"FAM41C"	3.40010671305285	1.59548616621365	0.673996099672386	0.450106430601896	1.49741495310587	0.1342853198319	0.519243344178685
"ENSG00000234711.1"	"TUBB8P11"	2.77551514124985	1.92058390323915	0.941544991280044	0.463693391639055	2.0305335557013	0.0423023338838332	0.32502605753438
"ENSG00000230699.2"	"ENSG00000230699"	15.2727743882596	1.7260761571046	0.787496119820025	0.292964985718745	2.68802129335703	0.00718768130403226	0.148061793530042
"ENSG00000223764.2"	"LINC02593"	88.2014963438477	1.15115504581777	0.203082159072281	0.235668510256976	0.861728021494419	0.388837201906443	0.76004132765309
"ENSG00000187634.13"	"SAMD11"	230.353233716348	1.17811906828987	0.236485354576248	0.230655184919243	1.02527656015644	0.305232712519487	0.70674413816744
"ENSG00000188976.11"	"NOC2L"	2602.95217023519	0.928890481705735	-0.106419585269773	0.116440995367702	-0.913935722841569	0.360750621493218	0.741544642516325
"ENSG00000187961.15"	"KLHL17"	548.507035304362	0.904843369525076	-0.144260014919432	0.108594777235889	-1.32842498130523	0.184037751255679	0.585684532258708
