"ensembl"	"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000169972.12"	"PUSL1"	391.394053734582	1.07378427735327	0.102704185825463	0.104199457965097	0.985649904818748	0.324304939881272	NA
"ENSG00000175756.14"	"AURKAIP1"	4151.71148919612	1.00582570911759	0.0083803345906059	0.0618027653751322	0.135598051959952	0.892139045540081	NA
"ENSG00000242485.6"	"MRPL20"	1948.8908145909	1.01915304827672	0.0273707202082072	0.0679026465211576	0.403087679353983	0.686883723994022	NA
"ENSG00000160072.20"	"ATAD3B"	1391.23292742075	1.11040583593948	0.151087055394465	0.149461478217317	1.01087622842044	0.31207567284231	NA
"ENSG00000197785.14"	"ATAD3A"	1443.16896825141	1.00936125463426	0.0134426134848144	0.117626345058815	0.114282335968978	0.909013984607379	NA
"ENSG00000097021.20"	"ACOT7"	727.573889887477	0.993458188643988	-0.00946884437800288	0.102886484883295	-0.0920319553024233	0.926672650661579	NA
"ENSG00000007923.17"	"DNAJC11"	1171.25658611294	0.920931128086916	-0.118834826608468	0.0997156470075567	-1.19173700592308	0.23336438296015	NA
"ENSG00000116288.13"	"PARK7"	5984.2053099601	1.00894169967163	0.0128428126755316	0.0740094593885129	0.173529340460565	0.862235367352136	NA
"ENSG00000171612.7"	"SLC25A33"	1051.35858813435	0.880095084428891	-0.184268695656183	0.173279921189169	-1.06341631731826	0.287593196199509	NA
"ENSG00000116688.18"	"MFN2"	6623.36146087738	0.947710992582633	-0.0774809230384986	0.0617974303823748	-1.2537887507471	0.209918799073647	NA
"ENSG00000048707.15"	"VPS13D"	2765.06519733052	0.969045094789283	-0.0453642914605264	0.0823907215467735	-0.550599516655197	0.581908240281631	NA
"ENSG00000132906.18"	"CASP9"	797.36541225946	0.897089669464468	-0.156675896558817	0.122668530443865	-1.2772297507103	0.201521146504026	NA
"ENSG00000116771.6"	"AGMAT"	3367.91843962638	0.880281266935066	-0.183963528435376	0.119082069688014	-1.54484658284279	0.122383376666824	NA
"ENSG00000162461.8"	"SLC25A34"	413.319649514807	1.16099540360133	0.215362260562919	0.264629858592193	0.813824493232272	0.415745501423604	NA
"ENSG00000117118.10"	"SDHB"	5956.11371657835	0.93978456210925	-0.0895980261814892	0.0913646043455814	-0.98066452345801	0.326758204073226	NA
"ENSG00000159423.17"	"ALDH4A1"	34806.5504595442	1.09001966737094	0.124354165977017	0.0985505820796217	1.26183086241488	0.207009654272733	0.401345248079789
"ENSG00000053371.13"	"AKR7A2"	1816.23278933039	0.999827599519268	-0.000248742760900394	0.0712114551398771	-0.00349301612236123	0.99721298203281	NA
"ENSG00000173436.15"	"MICOS10"	1099.72977215841	0.949950605229775	-0.0740755955940079	0.0726984062897236	-1.01894387201276	0.308229613920023	NA
"ENSG00000090432.7"	"MUL1"	1494.87976671159	0.942035998256062	-0.0861459039312619	0.0891789453134319	-0.965989266059271	0.334049552209652	NA
"ENSG00000158828.8"	"PINK1"	1256.21494759948	0.962312623823925	-0.0554224404226449	0.133618871188397	-0.414780037652778	0.678302934328414	NA
"ENSG00000117305.15"	"HMGCL"	11307.2588155268	1.15069939966633	0.202511003539	0.109659310564825	1.84672876836378	0.0647864600740789	0.212231507139224
"ENSG00000117640.18"	"MTFR1L"	3986.31350579177	1.18804703966782	0.248591959498917	0.117091864721511	2.12305064993339	0.0337496077639136	NA
"ENSG00000116353.16"	"MECR"	801.746038153628	0.975052802484574	-0.0364477469790044	0.0593646836721016	-0.613963466567463	0.539239469123079	NA
"ENSG00000004455.17"	"AK2"	7619.94442910953	0.972363014254916	-0.040433076228468	0.0454719969854768	-0.889186288461926	0.373902970595145	NA
"ENSG00000116898.12"	"MRPS15"	3091.88800416407	1.06717312094456	0.0937942347082866	0.056752474493904	1.65268978215851	0.0983940149863328	NA
"ENSG00000196449.4"	"YRDC"	561.806778400207	0.934023799554284	-0.098468783644618	0.132822044097048	-0.741358742925764	0.458475952840912	NA
"ENSG00000168653.11"	"NDUFS5"	3165.16308652171	1.02080019163495	0.029700505052764	0.0787918662678826	0.376948871242445	0.706211601673382	NA
"ENSG00000198754.5"	"OXCT2"	10.6896893980572	0.835157166635618	-0.259880373720739	0.313037544886651	-0.830189151319982	0.406431847982345	NA
"ENSG00000043514.17"	"TRIT1"	680.855074731529	1.14148117086468	0.190907061994327	0.0939913682089655	2.03111270356118	0.0422435630789975	NA
"ENSG00000186603.7"	"HPDL"	7.88311021956465	0.827974143348946	-0.272342380115313	0.370256802448322	-0.735549970491966	0.46200461869016	NA
"ENSG00000132781.20"	"MUTYH"	563.569057462852	0.990798788052823	-0.013335991009638	0.0903095197124388	-0.147669825419315	0.882603346338283	NA
"ENSG00000173660.12"	"UQCRH"	2007.40837366928	0.916969425433844	-0.125054464131744	0.110126190563832	-1.13555606973674	0.256142403220203	NA
"ENSG00000117481.11"	"NSUN4"	768.948756940253	0.938306269806984	-0.0918691894049857	0.0637892084736421	-1.44019955104077	0.149810950213229	NA
"ENSG00000123472.12"	"ATPAF1"	2712.70978656477	0.98804200050956	-0.0173557244954759	0.0615954523522342	-0.281769576043163	0.778120200874809	NA
"ENSG00000078618.23"	"NRDC"	6734.48631768405	1.00033633117813	0.000485141743210634	0.0671407165809781	0.00722574568630804	0.994234739245374	NA
"ENSG00000162377.6"	"COA7"	898.861783988829	0.933949344831239	-0.0985837911436153	0.127688083076038	-0.772067281211427	0.440074579519075	NA
