condition	Q1	Q3	lower_whisker	upper_whisker	Mean
F_60_79	9.24792751344359	11.7854524681585	5.4594316186373	15.591259355667	10.2943209636803
M_60_79	9.14974711950468	11.6829945836817	5.35755200461808	15.4817048462855	10.1977421309635
M_50_59	9.21674585819531	11.7801296196253	5.39231742277876	15.6246526868582	10.2795093239559
F_20_39	9.41098097504348	11.9887734243197	5.55458885167764	15.841932836526	10.4751667254314
M_20_39	9.283088353024	11.8683402029466	5.4262647547021	15.7461206333764	10.3514814677907
M_40_49	9.19475685442225	11.6904345563951	5.4594316186373	15.4296682651331	10.2256848490479
F_50_59	9.13955135239879	11.7185328760692	5.28540221886225	15.5837292020827	10.2083442781999
F_40_49	9.17492568250068	11.7448338374995	5.32192809488736	15.5944995644151	10.2506600820796
