"ensembl"	"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000169972.12"	"PUSL1"	301.962101954608	1.19587344277553	0.258064719685646	0.126840255744003	2.03456480099259	0.0418946821163489	0.71724272465002
"ENSG00000175756.14"	"AURKAIP1"	5020.4547492113	0.965757860020629	-0.0502665807095882	0.0961349707034102	-0.522875082207781	0.601061185809425	0.886755994861295
"ENSG00000242485.6"	"MRPL20"	2487.92799987666	1.00744150662455	0.0106960764182688	0.0594922444932409	0.17978942481291	0.857317886111017	0.958692867697625
"ENSG00000160072.20"	"ATAD3B"	901.964944100427	1.2511477312261	0.323252148036013	0.226554799972647	1.42681659393242	0.153632766826749	0.727173146524681
"ENSG00000197785.14"	"ATAD3A"	1050.29439249244	1.128815363023	0.174809528064	0.126520051067517	1.38167449814507	0.167071668064815	0.727173146524681
"ENSG00000097021.20"	"ACOT7"	651.760556643141	1.37467666581553	0.459092325925224	0.204826298848015	2.24137392760233	0.0250018639041773	0.686868816677487
"ENSG00000007923.17"	"DNAJC11"	1628.14190427078	1.03065074977896	0.0435555384067993	0.113653873896424	0.383229686006942	0.701549468887093	0.912712368726243
"ENSG00000116288.13"	"PARK7"	7041.29427624795	0.997517518709559	-0.00358591627572088	0.0483021576442492	-0.0742392566007413	0.940820009768479	0.988535475841253
"ENSG00000171612.7"	"SLC25A33"	365.673747013272	1.08419467353583	0.116623824338168	0.142946527605554	0.81585629459975	0.414582331549289	0.807547707263606
"ENSG00000116688.18"	"MFN2"	25539.3236607016	0.946086010665727	-0.0799567469249916	0.136227636993547	-0.586934844423521	0.557247466759701	0.866043337826789
"ENSG00000048707.15"	"VPS13D"	6745.08604210362	1.0030457071553	0.00438734870565939	0.146182966592235	0.0300127217824053	0.976056907226648	0.990257541182418
"ENSG00000132906.18"	"CASP9"	905.709350910044	0.960744959075287	-0.0577745932440035	0.141142832385853	-0.409334234458754	0.682294395353857	0.910513080626945
"ENSG00000116771.6"	"AGMAT"	8.86411494359433	0.999482191015151	-0.000747233933492557	0.231843283740033	-0.00322301306916631	0.997428412085043	0.999278586890338
"ENSG00000162461.8"	"SLC25A34"	983.544945345125	1.15463389155518	0.207435477990796	0.227124848806861	0.913310362474658	0.361079333886291	0.783287909535765
"ENSG00000117118.10"	"SDHB"	7233.1271800255	0.872626143931512	-0.19656439729566	0.12411321964121	-1.58375069040907	0.113250464438597	0.71724272465002
"ENSG00000159423.17"	"ALDH4A1"	2001.87304473354	1.01276934452581	0.0183056416621356	0.119070613448393	0.153737695070074	0.877816561720559	0.965505913311993
"ENSG00000053371.13"	"AKR7A2"	1171.51361411433	0.981805448083126	-0.0264909225807314	0.0932653690755139	-0.284038146670309	0.77638114718963	0.923828531403484
"ENSG00000173436.15"	"MICOS10"	3878.69933799774	0.969173590004918	-0.0451730030242945	0.071102911354385	-0.635318613033257	0.525220636567059	0.85363010964614
"ENSG00000090432.7"	"MUL1"	2028.27176888733	1.0149049754664	0.0213446556458708	0.0690239345218289	0.30923556870147	0.75714233903502	0.919906429076536
"ENSG00000158828.8"	"PINK1"	2807.91052511858	0.979849554786138	-0.0293678387469433	0.162735663849247	-0.180463446378593	0.856788748797732	0.958692867697625
"ENSG00000117305.15"	"HMGCL"	1463.81044639786	0.988904018097967	-0.0160975934518717	0.0859483251417239	-0.187293858551958	0.85143023795313	0.956128724710185
"ENSG00000117640.18"	"MTFR1L"	6680.97118179116	1.02822791914606	0.0401600907728702	0.0786039387013496	0.510917028286022	0.6094091569727	0.890282092448945
"ENSG00000116353.16"	"MECR"	1045.5901526518	0.952440530463933	-0.0702990800590807	0.0638156417801937	-1.1015963813577	0.270637182222145	0.76259264984638
"ENSG00000004455.17"	"AK2"	3971.09846446785	1.07286568350763	0.101469470440324	0.0961142194281733	1.05571757273805	0.29109726626546	0.770020535164145
"ENSG00000116898.12"	"MRPS15"	3117.74558973573	0.957651735635104	-0.0624270011606202	0.0755656889144469	-0.826128922496796	0.408730962528261	0.804734277688226
"ENSG00000196449.4"	"YRDC"	340.60121146845	1.24064286571994	0.311087877751796	0.200038687069582	1.55513856998864	0.119913070766653	0.71724272465002
"ENSG00000168653.11"	"NDUFS5"	11577.1857255587	0.961608941036858	-0.0564777846020262	0.0928614909659867	-0.608193816559685	0.543058935216096	0.85548139493379
"ENSG00000198754.5"	"OXCT2"	29.8893299072082	0.996947943934007	-0.00440991923975755	0.336495825935451	-0.0131054203347042	0.989543686768489	0.998668240271994
"ENSG00000043514.17"	"TRIT1"	788.138343280202	1.11837296432604	0.161401390375166	0.0916626083886177	1.76082039571556	0.0782688066382755	0.71724272465002
"ENSG00000186603.7"	"HPDL"	13.7320567637837	0.867453976790607	-0.205140878080961	0.33687993994764	-0.60894358421236	0.542561833799328	0.85548139493379
"ENSG00000132781.20"	"MUTYH"	430.860103533381	1.23005776543853	0.29872606837332	0.225318918355272	1.32579221733305	0.184908531605396	0.727173146524681
"ENSG00000173660.12"	"UQCRH"	11380.6587635704	0.922526026752198	-0.116338481127174	0.117280413572169	-0.991968544309271	0.321212870147195	0.779095693444835
"ENSG00000117481.11"	"NSUN4"	783.06535879994	1.05583557310237	0.0783851790713764	0.0993253630091112	0.789175863008787	0.430009227219635	0.817516786889392
"ENSG00000123472.12"	"ATPAF1"	6469.02997282641	0.966914994587626	-0.0485390327731209	0.120618828047621	-0.402416716849192	0.687377369283073	0.910513080626945
