"ensembl"	"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000227232.5"	"WASH7P"	58.493703515486	1.30395507379507	0.382894164101505	0.210680973948793	1.81741216078947	0.0691540270707816	0.225705445684245
"ENSG00000240361.2"	"OR4G11P"	6.53226972690364	1.41022642443376	0.495926818781594	0.397621108722672	1.24723463594456	0.21231147643869	0.415717681671564
"ENSG00000186092.7"	"OR4F5"	19.2452029013744	1.07687500577467	0.106850804186573	0.425007231826019	0.2514093789122	0.8014976172071	0.891478975140901
"ENSG00000268903.1"	"ENSG00000268903"	41.0315693094697	2.50223224830667	1.32321570154614	0.324507207909569	4.07761574872286	4.54998802238174e-05	0.0108972213136043
"ENSG00000269981.1"	"ENSG00000269981"	21.233573611681	1.68053139464359	0.748917494430234	0.288182695137357	2.59875942264082	0.0093561318974897	0.0936633394953603
"ENSG00000241860.7"	"ENSG00000241860"	15.0993518943779	1.4343574318564	0.520404578371244	0.269196430969772	1.93317785267993	0.0532142920805762	0.199340991449068
"ENSG00000279457.4"	"WASH9P"	111.6696722984	1.2951290798154	0.373095892142905	0.174614271104522	2.13668613557694	0.0326235284222028	0.159777302045099
"ENSG00000228463.10"	"ENSG00000228463"	35.4319070596305	0.904874796336665	-0.144209908437561	0.249716047309068	-0.577495559422643	0.563604737513428	0.730197376749037
"ENSG00000237094.12"	"ENSG00000237094"	32.0414111909221	1.20148216520349	0.264815233267245	0.187818308086078	1.40995431151408	0.158553174100761	0.354892385019928
"ENSG00000269732.1"	"WBP1LP7"	3.71110373141294	0.596566391276837	-0.745245391944408	0.487627753646258	-1.52830798979714	0.126436087111114	NA
"ENSG00000284733.2"	"OR4F29"	4.49310684802904	1.32849979912772	0.409798009689563	0.433343275192252	0.945666018487899	0.344318959924548	NA
"ENSG00000230021.10"	"ENSG00000230021"	9.43805377329356	0.985973913428726	-0.0203786181268455	0.259033068167825	-0.0786718787334227	0.937293613652773	0.968365000646431
"ENSG00000225972.1"	"MTND1P23"	9665.78227268797	1.68222729789939	0.75037265172702	0.761529288120091	0.985349694926885	0.324452330390385	0.532438341357587
"ENSG00000225630.1"	"MTND2P28"	87234.2020987255	1.68720084705049	0.754631724542031	0.328580240783023	2.29664365314149	0.0216391062483417	0.133884792538253
"ENSG00000237973.1"	"MTCO1P12"	28612.2547238181	1.8811825914591	0.911639886611196	0.46710066187751	1.95169898271362	NA	NA
"ENSG00000229344.1"	"MTCO2P12"	814.781304368358	2.35276162820908	1.23435516024721	0.300265373545194	4.1108808041145	NA	NA
"ENSG00000240409.1"	"MTATP8P1"	263.537593533434	1.31918755656447	0.399649695513697	0.375312194469409	1.06484601727022	0.286945617088379	0.495420759044455
"ENSG00000248527.1"	"MTATP6P1"	328783.459127806	1.95423423668459	0.96660340069933	0.309446821828387	3.12364946903669	0.00178623115234464	0.0525217323477579
"ENSG00000198744.5"	"MTCO3P12"	2484.89294078618	1.89018183608499	0.918525028837546	0.455751018114254	2.01540971348368	NA	NA
"ENSG00000229376.3"	"CICP3"	15.6703567951853	1.20554303130894	0.26968314820134	0.314376237731237	0.857835662604674	0.390983214359299	0.592050315799107
"ENSG00000228327.4"	"ENSG00000228327"	153.668312043344	1.1382121336968	0.186769464244843	0.16714392420698	1.11741701130315	0.263816064939436	0.471280343028335
"ENSG00000237491.10"	"LINC01409"	90.328325990825	1.22053784274264	0.287517026533055	0.228716008965129	1.25709183119267	0.208720384794862	0.411538698753466
"ENSG00000230092.7"	"ENSG00000230092"	4.86600371657838	1.02059690855134	0.0294131768327325	0.238818743309485	0.123161090394885	0.901979536301158	0.949435884805867
"ENSG00000177757.2"	"FAM87B"	15.675849984178	1.0335442214648	0.0476001175714003	0.234225814414234	0.203223191647093	0.838960586725852	0.912511480300001
"ENSG00000228794.11"	"LINC01128"	4924.41982414495	0.842597903406141	-0.247083768768023	0.224550633480699	-1.10034768077936	0.27118066483056	0.479165578899484
"ENSG00000225880.5"	"LINC00115"	88.7690458531694	1.24746015303654	0.318993733049748	0.227332191828933	1.40320528510889	0.160555632044924	0.357269520953126
"ENSG00000288531.1"	"ENSG00000288531"	67.6363043467361	1.38710869225955	0.472080840033515	0.305790917520937	1.54380268668768	0.122636140279997	0.30640262103747
"ENSG00000230368.2"	"FAM41C"	7.71288432283554	1.40586501572839	0.491458080549857	0.336879808644771	1.45885288443655	0.144605603313161	0.336954300275189
"ENSG00000234711.1"	"TUBB8P11"	6.45404934727454	1.41124545759702	0.496968937375387	0.360890780766165	1.37706188093897	0.168493116769321	0.36663809351128
"ENSG00000230699.2"	"ENSG00000230699"	13.1268861256989	1.67410253129353	0.743387889213739	0.34262977419115	2.16965350127164	0.0300331050777953	0.153752883946293
"ENSG00000223764.2"	"LINC02593"	33.2853166817379	1.97874065905812	0.984582539920341	0.378095227196949	2.6040596894588	0.00921267107264504	0.0933296526044418
"ENSG00000187634.13"	"SAMD11"	114.066108372873	2.14439307712058	1.10056938267732	0.341214952788121	3.22544300501604	0.00125777876641694	0.046249895582803
"ENSG00000188976.11"	"NOC2L"	2307.94252855757	0.952890309593	-0.0696179446705037	0.100157312649472	-0.695085988520384	0.487001415055049	0.672019011963393
"ENSG00000187961.15"	"KLHL17"	336.058664856068	1.31525954857257	0.395347523844451	0.134208618624803	2.94576851990181	0.00322153390231757	0.0632649536574557
"ENSG00000187583.11"	"PLEKHN1"	25.4556951580638	1.2337226138217	0.303018060088251	0.258648124579195	1.17154555279008	0.241379558801005	0.44746400796074
