condition	Q1	Q3	lower_whisker	upper_whisker	Mean
M_60_79	0	5.78135971352466	0	14.4533349467284	3.095263029345
M_50_59	0	5.70043971814109	0	14.2510385272135	3.04383495417157
F_60_79	0	5.6724253419715	0	14.1809192446643	3.05388688684968
M_20_39	0	5.78135971352466	0	14.4527560290325	3.08846067936649
F_50_59	0	5.7279204545632	0	14.3196015648868	3.0780580535731
M_40_49	0	5.61470984411521	0	14.0366029221954	3.01392032259013
F_40_49	0	5.88264304936184	0	14.7066039355569	3.14281971791224
F_20_39	0	5.90689059560852	0	14.76673593953	3.16491840835322
