"ensembl"	"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSG00000227232.5"	"WASH7P"	76.4248242475781	0.999886727149526	-0.000163427435766932	0.0113526936144972	0.844798034200783	0.998648065687525
"ENSG00000240361.2"	"OR4G11P"	3.81972755190766	1.0000089118615	1.28570410970557e-05	0.0113606294417094	0.490321831614752	0.998648065687525
"ENSG00000186092.7"	"OR4F5"	10.5844355183152	1.00010774404867	0.000155433431336794	0.0113623569024249	0.487784088430435	0.998648065687525
"ENSG00000268903.1"	"ENSG00000268903"	63.5534054372498	1.0000276890607	3.99463175297968e-05	0.011359156540057	0.894409022997572	0.998648065687525
"ENSG00000269981.1"	"ENSG00000269981"	39.7416174673151	1.00035935643736	0.000518348619705184	0.0113763752734884	0.286483207610192	0.998648065687525
"ENSG00000241860.7"	"ENSG00000241860"	24.7914590643836	1.00012994704461	0.000187461777051453	0.0113594046580088	0.723009290756164	0.998648065687525
"ENSG00000279457.4"	"WASH9P"	149.284915439242	1.00029366860765	0.00042361204617895	0.0113614014349878	0.437732450065751	0.998648065687525
"ENSG00000228463.10"	"ENSG00000228463"	50.7785291113924	0.999644725142752	-0.000512644344921111	0.0113733323246217	0.191268114193691	0.998648065687525
"ENSG00000237094.12"	"ENSG00000237094"	47.2628745044743	1.00038015220543	0.000548339481922246	0.0113708079735296	0.287484317658829	0.998648065687525
"ENSG00000284733.2"	"OR4F29"	2.91002064702874	1.00030539602634	0.000440526068679636	0.0113739818338543	0.159372621744357	0.998648065687525
"ENSG00000230021.10"	"ENSG00000230021"	11.5786010328771	0.999877630097186	-0.000176553254567057	0.0113562237888225	0.767514176150618	0.998648065687525
"ENSG00000225972.1"	"MTND1P23"	5970.31831061012	0.999726148962275	-0.000395137640964401	0.0113730404963526	1.42713724326666e-05	0.00818417662080135
"ENSG00000225630.1"	"MTND2P28"	59133.9199461038	1.00000855162856	1.23373393620894e-05	0.0113585970199575	0.975205338777922	0.999482483135327
"ENSG00000237973.1"	"MTCO1P12"	12931.2832037082	0.999883966718486	-0.000167410352592205	0.0113624757313395	NA	NA
"ENSG00000229344.1"	"MTCO2P12"	439.267888555708	0.999918290822824	-0.000117886240965714	0.011359825574682	NA	NA
"ENSG00000240409.1"	"MTATP8P1"	183.12881518402	1.00002904360709	4.19004594484002e-05	0.0113599597257714	0.878205933893842	0.998648065687525
"ENSG00000248527.1"	"MTATP6P1"	173837.0202355	0.999895651695859	-0.000150550635897596	0.0113562569161257	0.720794208048518	0.998648065687525
"ENSG00000198744.5"	"MTCO3P12"	1541.7531445993	1.00002525826719	3.64395166188599e-05	0.0113610058442168	NA	NA
"ENSG00000229376.3"	"CICP3"	11.90335530632	0.999958865927834	-5.93451424877127e-05	0.0113574748170735	0.9752317516242	0.999482483135327
"ENSG00000228327.4"	"ENSG00000228327"	228.905487106459	1.00043349895068	0.000625271268941697	0.0113727304073922	0.292673025333843	0.998648065687525
"ENSG00000237491.10"	"LINC01409"	81.2020230197217	0.999643375436141	-0.000514592253312198	0.0113676713234541	0.331155523422564	0.998648065687525
"ENSG00000230092.7"	"ENSG00000230092"	5.47673157173665	0.999749909806366	-0.000360849006411339	0.0113644648831919	0.362722470384849	0.998648065687525
"ENSG00000177757.2"	"FAM87B"	24.8049731698629	1.00047285506041	0.000682024414063993	0.0113840372343727	0.137009759592474	0.998648065687525
"ENSG00000228794.11"	"LINC01128"	4358.79006069991	0.999300618593373	-0.00100934708748015	0.0114047420374823	0.172982447565209	0.998648065687525
"ENSG00000225880.5"	"LINC00115"	133.294291305252	1.00031237342964	0.000450589225456581	0.0113681363077675	0.291814137623442	0.998648065687525
"ENSG00000288531.1"	"ENSG00000288531"	50.6339841519422	0.999872521491321	-0.000183924335739585	0.011360901457852	0.552280219394248	0.998648065687525
"ENSG00000230368.2"	"FAM41C"	5.20432225217972	0.999914509470917	-0.000123342034713543	0.0113602964064928	0.66616820978716	0.998648065687525
"ENSG00000234711.1"	"TUBB8P11"	4.95824746352165	0.999969662863655	-4.37679000599791e-05	0.0113602670674904	0.861704523192389	0.998648065687525
"ENSG00000272438.1"	"ENSG00000272438"	6.04950110715978	1.0004352196668	0.000627752659750989	0.0113854500109901	0.0217184157522584	0.814776404620946
"ENSG00000230699.2"	"ENSG00000230699"	51.0511139476821	1.00033167639233	0.000478428549054354	0.0113729953584171	0.153507444959137	0.998648065687525
"ENSG00000223764.2"	"LINC02593"	298.36188408707	1.00022405176894	0.000323202170301583	0.0113641402873148	0.367328422657001	0.998648065687525
"ENSG00000187634.13"	"SAMD11"	957.214159668226	1.00022842591883	0.00032951130727065	0.0113639168195224	0.377573038394667	0.998648065687525
"ENSG00000188976.11"	"NOC2L"	2765.76242435367	1.0008898401407	0.00128319712265771	0.0114052168196687	0.283498919273561	0.998648065687525
"ENSG00000187961.15"	"KLHL17"	466.844751101081	1.00024448313259	0.000352671493607219	0.0113502298719087	0.606311721320146	0.998648065687525
"ENSG00000187583.11"	"PLEKHN1"	32.3899454108719	1.00022987517132	0.00033160165765873	0.0113631366807579	0.403152873655285	0.998648065687525
"ENSG00000187642.9"	"PERM1"	3187.92102148424	1.00002509315069	3.62013098637874e-05	0.0113564996789621	0.928167704665782	0.998648065687525
"ENSG00000272512.1"	"ENSG00000272512"	395.251662425415	1.00021405471598	0.00030878263020782	0.0113633321192752	0.397770504151228	0.998648065687525
"ENSG00000188290.11"	"HES4"	1419.90821272994	1.00041917718705	0.000604618136801755	0.0113810790679501	0.0957500108619558	0.964153332911682
