"ensembl"	"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSG00000169972.12"	"PUSL1"	391.394053734582	1.02607678241528	0.0371386933864787	0.0594795206138992	0.11596826915743	0.46006222753716
"ENSG00000175756.14"	"AURKAIP1"	4151.71148919612	1.01235640199695	0.0177172829907441	0.0393631531117595	0.419661720537657	0.768773723757891
"ENSG00000242485.6"	"MRPL20"	1948.8908145909	1.01686260716414	0.0241247634104869	0.0429348623741322	0.338365728250334	0.694471018952627
"ENSG00000160072.20"	"ATAD3B"	1391.23292742075	1.0053239712867	0.0076604928975532	0.0466697228812318	0.614340971714807	0.868126212703945
"ENSG00000197785.14"	"ATAD3A"	1443.16896825141	1.02471851520369	0.0352276633981028	0.0600774999753421	0.103471174532674	0.448480963916563
"ENSG00000097021.20"	"ACOT7"	727.573889887477	1.02943744157907	0.0418561607463711	0.0630863901905442	0.0976189075667376	0.448480963916563
"ENSG00000007923.17"	"DNAJC11"	1171.25658611294	0.99823399865613	-0.00255005374350969	0.0431458422829129	0.887578979392244	0.984360175591396
"ENSG00000116288.13"	"PARK7"	5984.2053099601	1.02088834551858	0.029825087395781	0.0469044993005872	0.256788313130018	0.621110404984964
"ENSG00000171612.7"	"SLC25A33"	1051.35858813435	0.998190656298259	-0.00261269553128311	0.0465998466679744	0.844250669271192	0.967821522043432
"ENSG00000116688.18"	"MFN2"	6623.36146087738	1.01407832034541	0.0201690803594392	0.0399324068064321	0.490874494701176	0.820972058384719
"ENSG00000048707.15"	"VPS13D"	2765.06519733052	1.00922037294418	0.0132412351375775	0.0429141166316494	0.570356616805931	0.857095192519586
"ENSG00000132906.18"	"CASP9"	797.36541225946	1.00286041959762	0.00412082233356664	0.0449956681394445	0.773221656846789	0.946078181615677
"ENSG00000116771.6"	"AGMAT"	3367.91843962638	0.993280689373547	-0.00972663096560261	0.045626387935884	0.590495161889991	0.863198461313135
"ENSG00000162461.8"	"SLC25A34"	413.319649514807	0.995092994984563	-0.00709673794078709	0.0483943386751153	0.443323668598206	0.78098852951384
"ENSG00000117118.10"	"SDHB"	5956.11371657835	0.998676509587593	-0.0019106577022998	0.0423364788030824	0.925871038612498	0.984758682380278
"ENSG00000159423.17"	"ALDH4A1"	34806.5504595442	1.04429229674014	0.0625255778425389	0.084809861374231	0.0836687572702548	0.448473265797616
"ENSG00000053371.13"	"AKR7A2"	1816.23278933039	0.998054200830126	-0.0028099294795958	0.0392239345451994	0.816409612556564	0.955642259659234
"ENSG00000173436.15"	"MICOS10"	1099.72977215841	0.999071330785658	-0.00134040896480654	0.0394947784597386	0.815422607524924	0.955642259659234
"ENSG00000090432.7"	"MUL1"	1494.87976671159	1.00175384394568	0.00252804571154734	0.0421273876637366	0.905080255038118	0.984360175591396
"ENSG00000158828.8"	"PINK1"	1256.21494759948	1.00003899681978	5.62594215409449e-05	0.0453266137106309	0.998363121968474	0.998363121968474
"ENSG00000117305.15"	"HMGCL"	11307.2588155268	1.02198499155354	0.0313740096118682	0.0553634215986373	0.153652887204485	0.505789983081837
"ENSG00000117640.18"	"MTFR1L"	3986.31350579177	1.02098628863203	0.0299634916266894	0.0553438197144267	0.150777903729739	0.505789983081837
"ENSG00000116353.16"	"MECR"	801.746038153628	1.00338805700313	0.00487967139414457	0.0366393219020079	0.843810220243252	0.967821522043432
"ENSG00000004455.17"	"AK2"	7619.94442910953	0.994154646957327	-0.008457805429205	0.0321811465712414	0.72628383388333	0.924575564245913
"ENSG00000116898.12"	"MRPS15"	3091.88800416407	1.06980530910137	0.0973482684482331	0.056840614208569	0.0108717025647434	0.177270887010223
"ENSG00000196449.4"	"YRDC"	561.806778400207	1.00122047598755	0.00175970103662947	0.045254355886027	0.940818304391379	0.984758682380278
"ENSG00000168653.11"	"NDUFS5"	3165.16308652171	1.00754293222513	0.0108413144739932	0.0416303381656781	0.626498904692447	0.87362710060675
"ENSG00000198754.5"	"OXCT2"	10.6896893980572	0.99687519050459	-0.00451520542092506	0.0482129653105813	0.559504801052144	0.852156447711983
"ENSG00000043514.17"	"TRIT1"	680.855074731529	1.04885761632397	0.0688188436297403	0.0878784342216889	0.0377846681823552	0.346416982100373
"ENSG00000186603.7"	"HPDL"	7.88311021956465	1.00856008966048	0.0122970417819343	0.0503997289103174	0.0783802157345131	0.440680255486065
"ENSG00000132781.20"	"MUTYH"	563.569057462852	1.00798116773316	0.0114686849967723	0.0434934530399976	0.775997368553323	0.946078181615677
"ENSG00000173660.12"	"UQCRH"	2007.40837366928	1.00030110593183	0.000434338646940831	0.0438839017593507	0.941401650288368	0.984758682380278
"ENSG00000117481.11"	"NSUN4"	768.948756940253	1.00474421395383	0.00682826933579968	0.037898558952882	0.816165207017037	0.955642259659234
"ENSG00000123472.12"	"ATPAF1"	2712.70978656477	0.96106025623364	-0.0573012074427582	0.0535963087646957	0.0684567017901663	0.425639610542387
"ENSG00000078618.23"	"NRDC"	6734.48631768405	1.00309399560086	0.00445680099840669	0.0385641613858454	0.850599460505656	0.969881725922273
"ENSG00000162377.6"	"COA7"	898.861783988829	0.990737371893505	-0.0134254214124725	0.0472026161350342	0.429426369971674	0.771945022210985
"ENSG00000121310.17"	"ECHDC2"	30061.0606207958	1.01639413853222	0.0234599606151982	0.0539724122756923	0.130954019347847	0.484458371595461
"ENSG00000116171.19"	"SCP2"	28822.986670958	0.995332925409882	-0.00674892651721523	0.0464050747229894	0.658335357313323	0.893534088291463
