"ensembl"	"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSG00000169972.12"	"PUSL1"	391.394053734582	0.993216590706461	-0.00981973436935931	0.0303002203463792	0.305244890465282	0.762751416600006
"ENSG00000175756.14"	"AURKAIP1"	4151.71148919612	1.01282594125184	0.0183862617312723	0.0306850806175263	0.308438263233243	0.763511110626553
"ENSG00000242485.6"	"MRPL20"	1948.8908145909	0.996018652410484	-0.00575533503563739	0.0267400041546947	0.74845758601479	0.946315392844059
"ENSG00000160072.20"	"ATAD3B"	1391.23292742075	1.00579385141499	0.00833463912167656	0.0308982359352193	0.284221456999971	0.736328627571003
"ENSG00000197785.14"	"ATAD3A"	1443.16896825141	0.996566737978106	-0.00496167233576226	0.0292266622552834	0.545958444216819	0.885743339310513
"ENSG00000097021.20"	"ACOT7"	727.573889887477	0.978909853278368	-0.0307520851261576	0.0502785913650843	0.0665999318419519	0.453553592144339
"ENSG00000007923.17"	"DNAJC11"	1171.25658611294	0.954175679130941	-0.067673180776787	0.157939732091938	0.0275558812342484	0.32362851627334
"ENSG00000116288.13"	"PARK7"	5984.2053099601	0.980789999659831	-0.0279838258043468	0.040097297872408	0.0891409280273892	0.50412966257591
"ENSG00000171612.7"	"SLC25A33"	1051.35858813435	0.99452930382462	-0.00791421416558385	0.0309109320814711	0.249151320860704	0.717582959536143
"ENSG00000116688.18"	"MFN2"	6623.36146087738	0.950127445302603	-0.073807052628876	0.0572892316668258	0.0172647353188841	0.268365076942067
"ENSG00000048707.15"	"VPS13D"	2765.06519733052	0.928162143160818	-0.107551239210698	0.0859306567011341	0.00714847832611682	0.199306242799042
"ENSG00000132906.18"	"CASP9"	797.36541225946	0.998618983312437	-0.00199376295358238	0.0289138050338078	0.81671371211733	0.966900052928154
"ENSG00000116771.6"	"AGMAT"	3367.91843962638	0.995810317129903	-0.00605713231023126	0.0294763423207907	0.509717457666083	0.87647308475422
"ENSG00000162461.8"	"SLC25A34"	413.319649514807	1.00570434853183	0.00820625186708181	0.031608944690665	0.0533916881280464	0.418054588776516
"ENSG00000117118.10"	"SDHB"	5956.11371657835	0.984661457685687	-0.0223003066335911	0.0379013176782122	0.0970681751797337	0.510702157300199
"ENSG00000159423.17"	"ALDH4A1"	34806.5504595442	0.995105283626549	-0.00707892186382287	0.0291013499073903	0.504071849857367	0.87647308475422
"ENSG00000053371.13"	"AKR7A2"	1816.23278933039	0.999942728228862	-8.26280663547665e-05	0.0264730518790831	0.994076925392601	0.998336538980363
"ENSG00000173436.15"	"MICOS10"	1099.72977215841	0.99823546687665	-0.00254793180325502	0.0267312512031457	0.881816767451617	0.978230075200216
"ENSG00000090432.7"	"MUL1"	1494.87976671159	0.996883419208103	-0.00450329674783547	0.0281057953894565	0.700273028622515	0.918846504307489
"ENSG00000158828.8"	"PINK1"	1256.21494759948	0.986989265346932	-0.0188937011023113	0.037423355626254	0.0530778561227162	0.418054588776516
"ENSG00000117305.15"	"HMGCL"	11307.2588155268	1.00608543204469	0.00875281722499915	0.030114083041385	0.374947752199341	0.810469885633339
"ENSG00000117640.18"	"MTFR1L"	3986.31350579177	1.0075053820853	0.0107875456386413	0.0312508948580371	0.255139345611488	0.719152768830248
"ENSG00000116353.16"	"MECR"	801.746038153628	0.998981034846151	-0.00147080545137374	0.0252660776730653	0.961652013337295	0.99070777592351
"ENSG00000004455.17"	"AK2"	7619.94442910953	0.998007781575405	-0.00287703043055845	0.0229570453920589	0.847286683489668	0.970294717712437
"ENSG00000116898.12"	"MRPS15"	3091.88800416407	0.988038126427492	-0.0173613812691178	0.0289253004074755	0.539124344533167	0.885412139391796
"ENSG00000196449.4"	"YRDC"	561.806778400207	0.995794395229645	-0.00608019958497872	0.0297874391269007	0.464817465942238	0.864986023769271
"ENSG00000168653.11"	"NDUFS5"	3165.16308652171	0.99778136859076	-0.00320436449940464	0.0272869603603133	0.998287065246225	0.99923241284589
"ENSG00000198754.5"	"OXCT2"	10.6896893980572	0.999058131647439	-0.00135946912242872	0.0300433737327879	0.716500810241566	0.930394786763311
"ENSG00000043514.17"	"TRIT1"	680.855074731529	1.00254081940116	0.00366097857419146	0.0281956589796362	0.734087084080107	0.939382624543187
"ENSG00000186603.7"	"HPDL"	7.88311021956465	0.994351927179116	-0.00817154517512582	0.0316897626317984	0.0235549124498798	0.31395561181395
"ENSG00000132781.20"	"MUTYH"	563.569057462852	0.999717465357555	-0.000407668920543466	0.0277840562469356	0.980045194172066	0.996668492087907
"ENSG00000173660.12"	"UQCRH"	2007.40837366928	0.987323414272455	-0.0184053539348639	0.0358130668284192	0.092501047372542	0.506599000377082
"ENSG00000117481.11"	"NSUN4"	768.948756940253	0.963302359574979	-0.0539393952678389	0.0554439466095643	0.0283813773992731	0.324927997056423
"ENSG00000123472.12"	"ATPAF1"	2712.70978656477	1.00320382141971	0.00461474879960898	0.0258656316080817	0.469661640298102	0.8681041492857
"ENSG00000078618.23"	"NRDC"	6734.48631768405	0.994004236959607	-0.00867609357506663	0.0272952301086021	0.389148421847163	0.813674320308678
"ENSG00000162377.6"	"COA7"	898.861783988829	0.999486643446879	-0.000740807118763865	0.0289040254305996	0.743894492065408	0.944897637307729
"ENSG00000121310.17"	"ECHDC2"	30061.0606207958	1.00741972097751	0.0106648781952653	0.0321454814556782	0.128779878307989	0.571934165426657
"ENSG00000116171.19"	"SCP2"	28822.986670958	1.00915339702873	0.0131454889259088	0.033315239853274	0.32329349786062	0.778408262502677
